sku,name,type,price,description,order_id
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,ca03b6dc-12ee-47d5-8269-138cd5751737
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,ca03b6dc-12ee-47d5-8269-138cd5751737
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,f86fec74-2b67-4dbf-bd3e-c12789072730
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",ae277755-32d3-4bd6-94f1-666ba16a77e8
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,ae277755-32d3-4bd6-94f1-666ba16a77e8
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,7ae03890-4b10-4e71-9613-533575d1b259
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,44c09964-56b2-4e0b-ab72-41b39a4cb119
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,44c09964-56b2-4e0b-ab72-41b39a4cb119
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,565c9c99-08ca-4c91-9221-e64d451d375d
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",565c9c99-08ca-4c91-9221-e64d451d375d
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,d4d7dd92-6083-468b-a46b-90ba3e85123f
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",d4d7dd92-6083-468b-a46b-90ba3e85123f
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",5b965596-7abc-4a04-acf4-64e40a34a780
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,b3a44c21-3b33-480c-a5bc-f718f5ab7fdd
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,bed1744a-4911-4cc3-8949-3111315b7cd5
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,2eda13a6-91f3-444c-a467-8f6d7c52bb1a
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,1ce86051-7dba-4026-ad05-fb06ff373a4e
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,1ce86051-7dba-4026-ad05-fb06ff373a4e
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",2247654c-a62c-4d72-88cd-6355163b31c8
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,2247654c-a62c-4d72-88cd-6355163b31c8
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,da8a158e-07c7-432c-97c4-c3c25603d2e0
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,1c506397-531e-44c5-9e37-bc7a7a8e606d
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",7126efc1-6570-418d-8661-458a3818eaa5
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,09bfad75-5750-4981-b59e-919fe9dc58ef
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",09bfad75-5750-4981-b59e-919fe9dc58ef
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,36c1a46f-cc3b-4477-b577-cce195435c65
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",4c2859d2-3005-4958-b7f5-516ed42d4376
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,a711d22a-3bdc-4f19-9e19-181b58b0c06f
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,a711d22a-3bdc-4f19-9e19-181b58b0c06f
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",0ab13f4d-5198-48b1-987d-21c5fb02eefe
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,0ab13f4d-5198-48b1-987d-21c5fb02eefe
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,499bc41d-85d4-4fc4-8d9c-2333eddd451e
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,3fa79201-9357-4509-a2b9-c83d4e6ce868
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,82df9bfa-7eeb-449f-8e5b-4e2ad4bce5f2
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,1ad94300-bd26-42a1-98ca-c89c5ea3b258
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,c0fb0a8b-01fd-49db-a410-11ceda8a3881
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,ad1197c9-74a3-45d8-ae01-28f9adbf1143
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",daa53ca1-1c44-4cd9-8852-52fba54bfdb0
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,daa53ca1-1c44-4cd9-8852-52fba54bfdb0
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,202d6ce1-deaf-49a7-8d05-033f73b119b5
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,00bb47bd-c4d0-4d0e-9278-b235048b9a47
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",0409dc13-efc0-4860-82f9-efa3ab99b322
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",0409dc13-efc0-4860-82f9-efa3ab99b322
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",8f28c961-2e9a-4e58-a56e-321c17790504
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",b142b55e-baf7-43b7-b92f-f85dc4e60adf
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",b142b55e-baf7-43b7-b92f-f85dc4e60adf
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",3f0a65c9-f184-4b53-8fcc-58babd9eb43f
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,e6422970-6aca-476f-aedd-646a2c93b1a8
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,c5f413c2-91d2-431a-b037-a34826a3bbb7
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,2c778724-6cd7-43d2-8577-2b2c9d42372e
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",2c778724-6cd7-43d2-8577-2b2c9d42372e
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,c13c8258-a51b-4fcb-9fc7-d1c105edaae0
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,9957e677-625e-4f44-a7e5-23fae0529232
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,9957e677-625e-4f44-a7e5-23fae0529232
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,5bac2ae5-ff58-4062-aedf-45da98e6643a
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,5bac2ae5-ff58-4062-aedf-45da98e6643a
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",5bac2ae5-ff58-4062-aedf-45da98e6643a
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",30189b8c-bcbb-44ee-97ae-9a249a2da978
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",b59aad84-36d0-4100-a64b-6cd4319c12d6
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",b59aad84-36d0-4100-a64b-6cd4319c12d6
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,b59aad84-36d0-4100-a64b-6cd4319c12d6
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",b59aad84-36d0-4100-a64b-6cd4319c12d6
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,47804047-92c2-446a-8679-32406460511f
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,47804047-92c2-446a-8679-32406460511f
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,3ad0aeb1-0e83-43cc-8144-0b684a6ff4f6
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,cb07b854-19a6-4da5-ba83-94a6208644c1
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,c5d0fec6-38b0-4b56-bb98-d5022d2f55d7
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,212713c1-af4e-4392-992d-5d464b1b0bb2
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,212713c1-af4e-4392-992d-5d464b1b0bb2
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",212713c1-af4e-4392-992d-5d464b1b0bb2
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,212713c1-af4e-4392-992d-5d464b1b0bb2
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,212713c1-af4e-4392-992d-5d464b1b0bb2
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",212713c1-af4e-4392-992d-5d464b1b0bb2
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,212713c1-af4e-4392-992d-5d464b1b0bb2
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",212713c1-af4e-4392-992d-5d464b1b0bb2
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,212713c1-af4e-4392-992d-5d464b1b0bb2
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,212713c1-af4e-4392-992d-5d464b1b0bb2
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",0c99374b-72c1-4eca-ab7e-8cd94449e569
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",0c99374b-72c1-4eca-ab7e-8cd94449e569
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,0c99374b-72c1-4eca-ab7e-8cd94449e569
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",0c99374b-72c1-4eca-ab7e-8cd94449e569
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",0c99374b-72c1-4eca-ab7e-8cd94449e569
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,0c99374b-72c1-4eca-ab7e-8cd94449e569
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,0c99374b-72c1-4eca-ab7e-8cd94449e569
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,0c99374b-72c1-4eca-ab7e-8cd94449e569
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,0c99374b-72c1-4eca-ab7e-8cd94449e569
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,0c99374b-72c1-4eca-ab7e-8cd94449e569
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,a5c7aaed-8e54-4805-8991-803aad476530
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,a5c7aaed-8e54-4805-8991-803aad476530
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,a5c7aaed-8e54-4805-8991-803aad476530
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",a5c7aaed-8e54-4805-8991-803aad476530
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,a5c7aaed-8e54-4805-8991-803aad476530
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",a5c7aaed-8e54-4805-8991-803aad476530
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,a5c7aaed-8e54-4805-8991-803aad476530
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",a5c7aaed-8e54-4805-8991-803aad476530
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,f659efaf-7f69-4a6c-b504-56b622be4eb5
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,f659efaf-7f69-4a6c-b504-56b622be4eb5
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",f659efaf-7f69-4a6c-b504-56b622be4eb5
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,f659efaf-7f69-4a6c-b504-56b622be4eb5
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",f659efaf-7f69-4a6c-b504-56b622be4eb5
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,f659efaf-7f69-4a6c-b504-56b622be4eb5
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,f659efaf-7f69-4a6c-b504-56b622be4eb5
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,f659efaf-7f69-4a6c-b504-56b622be4eb5
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,f659efaf-7f69-4a6c-b504-56b622be4eb5
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,f659efaf-7f69-4a6c-b504-56b622be4eb5
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",570a7620-25ee-4785-adbf-547bb488d7f5
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,570a7620-25ee-4785-adbf-547bb488d7f5
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",570a7620-25ee-4785-adbf-547bb488d7f5
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",ae59cd46-22f5-40d5-bd81-67348e122fcd
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",ae59cd46-22f5-40d5-bd81-67348e122fcd
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,ae59cd46-22f5-40d5-bd81-67348e122fcd
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,ae59cd46-22f5-40d5-bd81-67348e122fcd
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,ae59cd46-22f5-40d5-bd81-67348e122fcd
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,ae59cd46-22f5-40d5-bd81-67348e122fcd
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,acb103d4-ccfc-4afc-8e0c-2556809ba915
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,559ca12c-78b8-4907-a2e2-b175834d77d2
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,383c27c2-fdaf-4a03-a142-631d7dce2503
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,383c27c2-fdaf-4a03-a142-631d7dce2503
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,383c27c2-fdaf-4a03-a142-631d7dce2503
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",d79ce3ea-fc50-4224-b2f8-08ec7a9019f2
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,5200f95d-285c-41b3-b735-935f1075c09f
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,93b75b62-256d-4fdf-95e8-80cdb4de121a
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,66ab3301-430c-4b7a-ba06-9d9517a7fd9f
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,4c9398df-1b6e-42d1-89ea-df51dcfc55a8
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,4c9398df-1b6e-42d1-89ea-df51dcfc55a8
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,9ce2317f-98c4-4f10-8f25-d9f3ad845f3a
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,b9f09779-ce1e-484d-ab61-8edc57b53ec8
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,47a8623d-8718-4ce3-b42d-d427fcaf5ef7
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,8f2bcf5d-0eb9-4c36-8dea-c9827d5a7d28
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,8f2bcf5d-0eb9-4c36-8dea-c9827d5a7d28
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,f2bbd04e-1da8-4c36-a35a-2ff061ae815d
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,f2bbd04e-1da8-4c36-a35a-2ff061ae815d
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,f2bbd04e-1da8-4c36-a35a-2ff061ae815d
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,a18b03c8-5ee0-4e83-b16a-69c60cd28581
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,a18b03c8-5ee0-4e83-b16a-69c60cd28581
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",a18b03c8-5ee0-4e83-b16a-69c60cd28581
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,0dacf361-ec2c-486c-b6e5-6c1b7c39eae4
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,0dacf361-ec2c-486c-b6e5-6c1b7c39eae4
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",8002eb3c-405d-4856-b040-84a15fd34357
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,8002eb3c-405d-4856-b040-84a15fd34357
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",fdeee677-aa3d-4fb4-b884-53222ad6a1ad
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",26b34810-8e53-482a-be1e-92cfbb3ea309
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,8bcdb71b-a548-4497-936e-dfbec21f346d
